latitude,longitude,index
68,45,0.656
68,49,0.683
68,50,0.66
68,51,0.719
68,52,0.648
68,53,0.573
68,54,0.668
68,55,0.687
68,56,0.656
68,57,0.557
68,58,0.561
68,59,0.624
68,60,0.597
68,61,0.565
68,62,0.561
68,63,0.585
68,64,0.628
68,65,0.589
68,66,0.672
68,67,0.459
68,68,0.534
68,69,0.565
68,70,0.538
68,71,0.518
68,72,0.542
68,75,0.613
68,76,0.569
68,77,0.554
68,78,0.62
68,79,0.597
68,80,0.593
68,81,0.53
68,82,0.837
68,83,0.51
68,84,0.617
68,85,0.601
68,86,0.53
68,87,0.624
68,88,0.628
68,89,0.554
68,90,0.573
68,91,0.601
68,92,0.636
68,93,0.597
68,94,0.617
68,95,0.483
68,96,0.463
68,97,0.435
68,98,0.431
68,99,0.435
68,100,0.487
68,101,0.53
68,102,0.494
68,103,0.66
68,104,0.494
68,105,0.443
68,106,0.4
68,107,0.451
68,108,0.51
68,109,0.388
68,110,0.392
68,111,0.494
68,112,0.518
68,113,0.506
68,114,0.518
68,115,0.42
68,116,0.53
68,117,0.392
68,118,0.396
68,119,0.412
68,120,0.447
68,121,0.341
68,122,0.376
68,123,0.428
68,124,0.487
68,125,0.475
68,126,0.557
68,127,0.565
68,128,0.262
68,129,0.246
68,130,0.412
68,131,0.506
68,132,0.42
68,133,0.372
68,134,0.518
68,135,0.479
68,136,0.479
68,137,0.4
68,138,0.51
68,139,0.424
68,140,0.246
68,141,0.408
68,142,0.42
68,143,0.439
68,144,0.542
68,145,0.428
68,146,0.435
68,147,0.431
68,148,0.498
68,149,0.455
68,150,0.325
68,151,0.357
68,152,0.573
68,153,0.435
68,154,0.435
68,155,0.451
68,156,0.404
68,157,0.471
68,158,0.471
68,159,0.494
68,160,0.506
68,161,0.408
68,162,0.491
68,163,0.467
68,164,0.55
68,165,0.447
68,166,0.475
68,167,0.502
68,168,0.514
68,169,0.455
68,170,0.164
68,171,0.085
68,172,0.408
68,173,0.431
68,174,0.443
68,175,0.451
68,176,0.357
68,177,0.42
68,178,0.278
68,179,0.231
68,180,0.365
69,-180,0.443
69,-179,0.51
69,-166,0.581
69,-165,0.573
69,-164,0.53
69,-163,0.471
69,-162,0.388
69,-161,0.337
69,-160,0.467
69,-159,0.455
69,-158,0.514
69,-157,0.534
69,-156,0.471
69,-155,0.514
69,-154,0.538
69,-153,0.526
69,-152,0.522
69,-151,0.538
69,-150,0.494
69,-149,0.01
69,-148,0.03
69,-147,0.365
69,-146,0.455
69,-145,0.428
69,-144,0.392
69,-143,0.526
69,-142,0.494
69,-141,0.491
69,-140,0.565
69,-139,0.467
69,-138,0.565
69,-137,0.561
69,-135,0.388
69,-134,0.573
69,-133,0.538
69,-132,0.514
69,-131,0.534
69,-130,0.526
69,-129,0.506
69,-128,0.475
69,-127,0.463
69,-126,0.483
69,-125,0.412
69,-124,0.384
69,-123,0.345
69,-122,0.317
69,-121,0.207
69,-120,0.341
69,-119,0.361
69,-118,0.376
69,-117,0.341
69,-116,0.29
69,-115,0.246
69,-109,0.294
69,-108,0.313
69,-106,0.388
69,-98,0.439
69,-94,0.498
69,-93,0.428
69,-92,0.345
69,-90,0.404
69,-89,0.361
69,-86,0.243
69,-85,0.231
69,-84,0.325
69,-83,0.262
69,-74,0.325
69,-73,0.313
69,-72,0.294
69,-71,0.29
69,-70,0.16
69,-69,0.278
69,-68,0.136
69,-53,0.487
69,-52,0.455
69,-51,-0.013
69,-50,-0.029
69,-49,-0.033
69,-48,-0.025
69,-47,-0.025
69,-46,-0.029
69,-45,-0.029
69,-44,-0.029
69,-43,-0.029
69,-42,-0.025
69,-41,-0.025
69,-40,-0.021
69,-39,-0.017
69,-38,-0.025
69,-37,-0.029
69,-36,-0.033
69,-35,-0.033
69,-34,-0.045
69,-32,-0.033
69,-31,-0.029
69,-30,-0.029
69,16,0.64
69,17,0.644
69,18,0.636
69,19,0.687
69,20,0.554
69,21,0.577
69,22,0.55
69,23,0.648
69,24,0.628
69,25,0.601
69,26,0.589
69,27,0.648
69,28,0.664
69,29,0.408
69,30,0.656
69,31,0.66
69,32,0.837
69,33,0.794
69,34,0.676
69,35,0.632
69,36,0.593
69,37,0.597
69,38,0.66
69,45,0.64
69,46,0.609
69,54,0.506
69,56,0.569
69,57,0.593
69,58,0.62
69,59,0.573
69,61,0.565
69,62,0.53
69,63,0.589
69,64,0.628
69,65,0.573
69,66,0.581
69,67,0.573
69,68,0.554
69,70,0.55
69,71,0.502
69,72,0.494
69,73,0.506
69,75,0.55
69,76,0.534
69,77,0.565
69,79,0.534
69,80,0.605
69,81,0.526
69,82,0.483
69,83,0.648
69,84,0.554
69,85,0.569
69,86,0.546
69,87,0.593
69,88,0.62
69,89,0.707
69,90,0.672
69,91,0.447
69,92,0.676
69,93,0.408
69,94,0.585
69,95,0.609
69,96,0.29
69,97,0.278
69,98,0.396
69,99,0.376
69,100,0.416
69,101,0.479
69,102,0.542
69,104,0.361
69,105,0.522
69,106,0.463
69,107,0.487
69,108,0.479
69,109,0.439
69,110,0.392
69,111,0.475
69,112,0.502
69,113,0.491
69,114,0.372
69,115,0.325
69,116,0.431
69,117,0.388
69,118,0.376
69,119,0.4
69,120,0.443
69,121,0.447
69,122,0.416
69,123,0.439
69,124,0.55
69,125,0.518
69,126,0.494
69,127,0.522
69,128,0.372
69,129,0.097
69,130,0.463
69,131,0.491
69,132,0.408
69,133,0.428
69,134,0.412
69,135,0.487
69,136,0.365
69,137,0.431
69,138,0.479
69,139,0.329
69,140,0.51
69,141,0.246
69,142,0.483
69,143,0.494
69,144,0.451
69,145,0.428
69,146,0.392
69,147,0.384
69,148,0.518
69,149,0.4
69,150,0.447
69,151,0.392
69,152,0.451
69,153,0.502
69,154,0.471
69,156,0.396
69,157,0.506
69,158,0.502
69,159,0.514
69,160,0.518
69,161,0.51
69,162,0.443
69,163,0.514
69,164,0.388
69,165,0.447
69,166,0.522
69,167,0.459
69,168,0.463
69,169,0.55
69,170,0.522
69,171,0.554
69,172,0.561
69,173,0.542
69,174,0.317
69,175,0.42
69,176,0.282
69,177,0.428
69,178,0.227
69,179,0.459
69,180,0.144
70,-163,0.55
70,-162,0.534
70,-161,0.561
70,-160,0.55
70,-159,0.534
70,-158,0.53
70,-157,0.534
70,-156,0.554
70,-155,0.526
70,-154,0.554
70,-153,0.55
70,-152,0.341
70,-151,0.475
70,-150,0.475
70,-149,0.357
70,-148,0.526
70,-147,0.51
70,-146,0.002
70,-145,0.483
70,-144,0.577
70,-143,0.298
70,-142,0.435
70,-141,0.459
70,-140,0.365
70,-135,0.278
70,-132,0.376
70,-131,0.51
70,-130,0.475
70,-129,0.455
70,-128,0.467
70,-127,0.459
70,-126,0.227
70,-123,0.372
70,-122,0.243
70,-117,0.168
70,-116,0.211
70,-115,0.219
70,-114,0.235
70,-113,0.235
70,-112,0.231
70,-111,0.235
70,-110,0.266
70,-109,0.29
70,-108,0.384
70,-106,0.321
70,-105,0.337
70,-104,0.353
70,-99,0.286
70,-98,0.27
70,-97,0.266
70,-96,0.274
70,-94,0.325
70,-93,0.451
70,-92,0.345
70,-91,0.337
70,-86,0.384
70,-85,0.341
70,-84,0.298
70,-83,0.376
70,-76,0.361
70,-75,0.274
70,-74,0.211
70,-73,0.243
70,-72,0.239
70,-71,0.195
70,-70,-0.041
70,-69,0.089
70,-68,0.081
70,-54,0.172
70,-51,0.38
70,-50,-0.029
70,-49,-0.029
70,-48,-0.029
70,-47,-0.029
70,-46,-0.029
70,-45,-0.029
70,-44,-0.029
70,-43,-0.029
70,-42,-0.025
70,-41,-0.017
70,-40,-0.025
70,-39,-0.029
70,-38,-0.029
70,-37,-0.029
70,-36,-0.021
70,-35,-0.025
70,-34,-0.029
70,-33,-0.029
70,-32,-0.029
70,-31,-0.029
70,-30,-0.041
70,-29,-0.037
70,-28,-0.033
70,-27,-0.037
70,-26,-0.033
70,-25,0.16
70,18,0.624
70,19,0.664
70,20,0.605
70,21,0.735
70,22,0.672
70,23,0.561
70,24,0.593
70,25,0.585
70,26,0.64
70,27,0.522
70,28,0.593
70,29,0.648
70,30,0.687
70,31,0.565
70,32,0.585
70,61,0.581
70,62,0.589
70,63,0.605
70,64,0.605
70,69,0.51
70,70,0.455
70,71,0.557
70,72,0.51
70,73,0.55
70,75,0.522
70,76,0.557
70,77,0.538
70,78,0.494
70,79,0.506
70,80,0.514
70,81,0.628
70,82,0.589
70,83,0.585
70,84,0.573
70,85,0.569
70,86,0.664
70,87,0.719
70,88,0.605
70,89,0.573
70,90,0.735
70,91,0.412
70,92,0.664
70,93,0.365
70,94,0.447
70,95,0.337
70,96,0.298
70,97,0.313
70,98,0.487
70,99,0.447
70,100,0.459
70,101,0.428
70,102,0.428
70,103,0.522
70,104,0.522
70,105,0.491
70,106,0.471
70,107,0.498
70,108,0.51
70,109,0.498
70,110,0.487
70,111,0.459
70,112,0.494
70,113,0.51
70,114,0.55
70,115,0.412
70,116,0.443
70,117,0.412
70,118,0.447
70,119,0.522
70,120,0.388
70,121,0.522
70,122,0.581
70,123,0.428
70,124,0.542
70,125,0.557
70,126,0.557
70,127,0.554
70,128,0.081
70,129,0.207
70,130,0.254
70,131,0.424
70,132,0.557
70,133,0.494
70,134,0.498
70,135,0.491
70,136,0.435
70,137,0.321
70,138,0.435
70,139,0.424
70,140,0.416
70,141,0.463
70,142,0.498
70,143,0.455
70,144,0.483
70,145,0.518
70,146,0.538
70,147,0.416
70,148,0.412
70,149,0.487
70,150,0.384
70,151,0.628
70,152,0.435
70,153,0.534
70,154,0.565
70,155,0.491
70,156,0.522
70,157,0.522
70,158,0.514
70,159,0.491
70,160,0.498
70,161,0.353
70,162,0.475
70,163,0.526
70,164,0.522
70,165,0.538
70,166,0.561
70,167,0.506
70,168,0.577
70,172,0.487
70,173,0.4
70,174,0.498
70,175,0.514
70,176,0.514
70,177,0.471
70,178,0.53
71,-161,0.609
71,-160,0.463
71,-159,0.459
71,-158,0.412
71,-157,0.447
71,-156,0.428
71,-155,0.435
71,-153,0.498
71,-151,0.132
71,-150,0.42
71,-112,0.317
71,-111,0.231
71,-110,0.298
71,-109,0.282
71,-108,0.262
71,-107,0.254
71,-106,0.243
71,-105,0.29
71,-104,0.325
71,-96,0.243
71,-95,0.428
71,-94,0.274
71,-93,0.404
71,-88,0.357
71,-87,0.294
71,-86,0.313
71,-85,0.388
71,-84,0.274
71,-83,0.341
71,-82,0.243
71,-81,0.357
71,-80,0.369
71,-79,0.412
71,-78,0.243
71,-77,0.168
71,-76,0.187
71,-75,-0.021
71,-74,-0.013
71,-73,0.231
71,-72,-0.033
71,-71,0.113
71,-70,0.353
71,-69,0.4
71,-54,0.136
71,-53,0.03
71,-51,0.191
71,-50,-0.025
71,-49,-0.021
71,-48,-0.029
71,-47,-0.029
71,-46,-0.025
71,-45,-0.029
71,-44,-0.029
71,-43,-0.029
71,-42,-0.029
71,-41,-0.029
71,-40,-0.025
71,-39,-0.017
71,-38,-0.021
71,-37,-0.025
71,-36,-0.021
71,-35,-0.025
71,-34,-0.033
71,-33,-0.029
71,-32,-0.029
71,-31,-0.029
71,-30,-0.033
71,-29,-0.045
71,-28,0.246
71,24,0.502
71,25,0.554
71,27,0.672
71,28,0.546
71,29,0.581
71,30,0.313
71,31,0.408
71,68,0.526
71,69,0.561
71,70,0.613
71,71,0.51
71,72,0.479
71,75,0.601
71,76,0.518
71,77,0.597
71,78,0.581
71,79,0.605
71,80,0.581
71,81,0.573
71,82,0.62
71,83,0.683
71,84,0.624
71,85,0.542
71,86,0.577
71,87,0.569
71,88,0.557
71,89,0.62
71,90,0.597
71,91,0.561
71,92,0.494
71,93,0.431
71,94,0.494
71,95,0.66
71,96,0.632
71,97,0.636
71,98,0.64
71,99,0.62
71,100,0.534
71,101,0.431
71,102,0.463
71,103,0.369
71,104,0.404
71,105,0.502
71,106,0.471
71,107,0.459
71,108,0.463
71,109,0.428
71,110,0.502
71,111,0.514
71,112,0.502
71,113,0.506
71,114,0.491
71,115,0.483
71,116,0.487
71,117,0.53
71,118,0.546
71,119,0.534
71,120,0.514
71,121,0.494
71,122,0.569
71,123,0.585
71,124,0.55
71,125,0.53
71,126,0.55
71,127,0.573
71,128,0.479
71,129,0.455
71,130,0.42
71,131,0.435
71,132,0.581
71,133,0.577
71,134,0.557
71,135,0.502
71,136,0.554
71,137,0.542
71,138,0.601
71,139,0.601
71,140,0.526
71,141,0.522
71,142,0.53
71,143,0.593
71,144,0.554
71,145,0.526
71,146,0.447
71,147,0.428
71,149,0.487
71,150,0.459
71,151,0.443
71,152,0.522
71,153,0.51
71,154,0.483
71,155,0.475
71,156,0.459
71,157,0.471
71,158,0.491
71,159,0.502
71,160,0.483
72,-180,0.51
72,-179,0.475
72,-124,0.124
72,-123,0.258
72,-122,0.25
72,-118,0.254
72,-116,0.278
72,-115,0.262
72,-114,0.183
72,-113,0.254
72,-112,0.239
72,-111,0.203
72,-110,0.25
72,-109,0.294
72,-108,0.317
72,-107,0.337
72,-106,0.246
72,-105,0.384
72,-99,0.298
72,-96,0.365
72,-95,0.105
72,-94,0.25
72,-90,0.183
72,-89,0.168
72,-88,0.144
72,-87,0.203
72,-86,0.455
72,-85,0.294
72,-84,0.262
72,-83,0.266
72,-82,0.25
72,-81,0.191
72,-80,0.211
72,-79,0.278
72,-78,0.014
72,-77,0.101
72,-76,0.239
72,-75,0.006
72,-73,0.061
72,-55,0.227
72,-53,0.05
72,-51,-0.049
72,-50,-0.025
72,-49,-0.025
72,-48,-0.025
72,-47,-0.029
72,-46,-0.025
72,-45,-0.029
72,-44,-0.025
72,-43,-0.025
72,-42,-0.017
72,-41,-0.025
72,-40,-0.013
72,-39,-0.025
72,-38,-0.021
72,-37,-0.025
72,-36,-0.025
72,-35,-0.021
72,-34,-0.029
72,-33,-0.029
72,-32,-0.033
72,-31,-0.033
72,-30,-0.053
72,-29,-0.033
72,-28,0.325
72,-27,-0.041
72,-25,0.286
72,-24,-0.029
72,54,0.27
72,55,0.526
72,56,0.565
72,69,0.569
72,70,0.514
72,71,0.459
72,72,0.597
72,74,0.613
72,75,0.609
72,78,0.542
72,79,0.557
72,80,0.534
72,81,0.514
72,82,0.534
72,83,0.53
72,84,0.542
72,85,0.554
72,86,0.491
72,87,0.668
72,88,0.502
72,89,0.632
72,90,0.506
72,91,0.593
72,92,0.53
72,93,0.569
72,94,0.565
72,95,0.581
72,96,0.593
72,97,0.589
72,98,0.522
72,99,0.64
72,100,0.644
72,101,0.557
72,102,0.589
72,103,0.581
72,104,0.569
72,105,0.278
72,106,0.306
72,107,0.42
72,108,0.431
72,109,0.428
72,110,0.424
72,111,0.518
72,112,0.522
72,113,0.357
72,114,0.424
72,115,0.502
72,116,0.538
72,117,0.502
72,118,0.506
72,119,0.526
72,120,0.439
72,121,0.455
72,122,0.557
72,123,0.522
72,124,0.341
72,125,0.463
72,126,0.605
72,127,0.435
72,128,0.357
72,129,0.475
72,133,0.534
72,136,0.487
72,137,0.313
72,138,0.349
72,139,0.412
72,140,0.487
72,141,0.498
72,142,0.491
72,143,0.463
72,144,0.471
72,145,0.522
72,146,0.502
72,147,0.498
72,148,0.483
72,149,0.53
72,150,0.439
72,151,0.502
73,-125,0.313
73,-124,0.365
73,-123,0.365
73,-122,0.274
73,-121,0.278
73,-120,0.258
73,-119,0.254
73,-118,0.246
73,-117,0.309
73,-116,0.262
73,-115,0.286
73,-114,0.223
73,-113,0.231
73,-112,0.286
73,-111,0.219
73,-110,0.144
73,-108,0.195
73,-107,0.168
73,-106,0.309
73,-102,0.113
73,-101,0.313
73,-100,0.132
73,-99,0.124
73,-98,0.321
73,-97,0.341
73,-95,0.286
73,-90,0.195
73,-89,0.18
73,-88,0.168
73,-87,0.187
73,-85,0.164
73,-84,0.404
73,-83,0.207
73,-82,0.298
73,-79,0.451
73,-78,0.073
73,-77,-0.021
73,-76,-0.009
73,-56,0.136
73,-55,0.443
73,-54,0.136
73,-53,-0.025
73,-52,-0.021
73,-51,-0.029
73,-50,-0.025
73,-49,-0.029
73,-48,-0.029
73,-47,-0.025
73,-46,-0.025
73,-45,-0.021
73,-44,-0.025
73,-43,-0.033
73,-42,-0.029
73,-41,-0.029
73,-40,-0.025
73,-39,-0.021
73,-38,-0.025
73,-37,-0.025
73,-36,-0.029
73,-35,-0.029
73,-34,-0.029
73,-33,-0.033
73,-32,-0.021
73,-31,-0.033
73,-30,-0.033
73,-29,-0.029
73,-28,-0.021
73,-27,-0.013
73,-26,0.026
73,-24,0.054
73,54,0.321
73,55,0.144
73,70,0.668
73,71,0.557
73,72,0.526
73,73,0.664
73,78,0.573
73,82,0.435
73,83,0.522
73,84,0.561
73,85,0.55
73,86,0.581
73,87,0.589
73,88,0.585
73,89,0.569
73,90,0.581
73,91,0.573
73,93,0.561
73,94,0.55
73,95,0.534
73,96,0.565
73,97,0.554
73,98,0.546
73,99,0.538
73,100,0.51
73,101,0.526
73,102,0.506
73,103,0.494
73,104,0.554
73,106,0.483
73,107,0.506
73,108,0.491
73,109,0.498
73,110,0.494
73,111,0.51
73,112,0.487
73,113,0.518
73,114,0.522
73,115,0.491
73,116,0.479
73,117,0.416
73,118,0.471
73,119,0.4
73,120,0.424
73,121,0.518
73,122,0.475
73,123,0.471
73,124,0.467
73,125,0.459
73,126,0.447
73,129,0.491
73,142,0.298
73,143,0.467
73,144,0.514
73,145,0.554
73,146,0.282
74,-124,0.329
74,-123,0.109
74,-122,0.317
74,-121,0.376
74,-120,0.349
74,-119,0.353
74,-118,0.361
74,-117,0.317
74,-107,0.195
74,-106,-0.021
74,-101,0.211
74,-100,0.069
74,-99,-0.002
74,-98,0.057
74,-96,0.018
74,-95,-0.017
74,-94,0.148
74,-93,0.065
74,-92,0.022
74,-89,0.172
74,-88,0.203
74,-87,0.164
74,-84,0.136
74,-83,0.29
74,-82,0.341
74,-81,-0.088
74,-80,-0.029
74,-79,-0.021
74,-78,0.038
74,-56,-0.1
74,-55,-0.049
74,-54,-0.025
74,-53,-0.037
74,-52,-0.025
74,-51,-0.029
74,-50,-0.033
74,-49,-0.033
74,-48,-0.029
74,-47,-0.029
74,-46,-0.029
74,-45,-0.025
74,-44,-0.025
74,-43,-0.025
74,-42,-0.025
74,-41,-0.025
74,-40,-0.025
74,-39,-0.025
74,-38,-0.025
74,-37,-0.029
74,-36,-0.021
74,-35,-0.021
74,-34,-0.029
74,-33,-0.029
74,-32,-0.029
74,-31,-0.072
74,-30,-0.021
74,-29,-0.069
74,-28,0.042
74,-27,-0.025
74,-23,0.014
74,55,0.274
74,56,0.333
74,57,0.168
74,82,0.349
74,83,0.617
74,84,0.502
74,85,0.534
74,86,0.597
74,87,0.624
74,88,0.581
74,89,0.597
74,90,0.593
74,91,0.463
74,92,0.589
74,93,0.609
74,94,0.617
74,95,0.565
74,96,0.542
74,97,0.557
74,98,0.542
74,99,0.542
74,100,0.522
74,101,0.53
74,102,0.557
74,103,0.526
74,104,0.518
74,105,0.463
74,106,0.518
74,107,0.471
74,111,0.506
74,112,0.514
74,113,0.506
74,115,0.534
74,116,0.51
74,117,0.557
74,118,0.561
74,124,0.459
74,125,0.42
74,126,0.455
74,128,0.498
74,142,0.518
74,143,0.51
75,-122,0.054
75,-57,0.758
75,-56,-0.072
75,-55,-0.017
75,-54,-0.029
75,-53,-0.029
75,-52,-0.029
75,-51,-0.029
75,-50,-0.025
75,-49,-0.029
75,-48,-0.029
75,-47,-0.033
75,-46,-0.029
75,-45,-0.013
75,-44,-0.013
75,-43,-0.025
75,-42,-0.029
75,-41,-0.021
75,-40,-0.029
75,-39,-0.033
75,-38,-0.021
75,-37,-0.029
75,-36,-0.029
75,-35,-0.025
75,-34,-0.021
75,-33,-0.021
75,-32,-0.021
75,-31,-0.033
75,-30,-0.037
75,-29,-0.045
75,-28,-0.041
75,-27,-0.069
75,-26,-0.049
75,-25,-0.1
75,-24,-0.033
75,-23,-0.037
75,-22,0.278
75,-20,-0.033
75,57,-0.045
75,58,-0.057
75,59,0.369
75,88,0.628
75,89,0.593
75,90,0.597
75,91,0.601
75,92,0.542
75,93,0.424
75,94,0.349
75,95,0.369
75,96,0.14
75,97,0.408
75,98,0.428
75,99,0.51
75,103,0.506
75,104,0.522
75,107,0.526
75,109,0.487
75,110,0.51
75,113,0.483
76,-117,-0.013
76,-116,0.002
76,-115,-0.033
76,-114,-0.025
76,-113,-0.025
76,-112,0.27
76,-111,0.01
76,-110,0.152
76,-109,0.309
76,-108,0.014
76,-107,0.097
76,-100,0.357
76,-99,0.01
76,-96,0.357
76,-95,0.057
76,-92,0.227
76,-91,0.136
76,-90,0.203
76,-89,0.187
76,-88,0.113
76,-86,0.148
76,-85,-0.049
76,-84,-0.033
76,-83,-0.065
76,-82,-0.041
76,-81,-0.061
76,-58,-0.033
76,-57,-0.033
76,-56,-0.029
76,-55,-0.029
76,-54,-0.033
76,-53,-0.029
76,-52,-0.025
76,-51,-0.025
76,-50,-0.033
76,-49,-0.033
76,-48,-0.029
76,-47,-0.025
76,-46,-0.029
76,-45,-0.021
76,-44,-0.025
76,-43,-0.025
76,-42,-0.029
76,-41,-0.025
76,-40,-0.029
76,-39,-0.025
76,-38,-0.025
76,-37,-0.029
76,-36,-0.029
76,-35,-0.025
76,-34,-0.025
76,-33,-0.021
76,-32,-0.025
76,-31,-0.029
76,-30,-0.037
76,-29,-0.037
76,-28,-0.041
76,-27,-0.037
76,-26,-0.037
76,-25,-0.037
76,-24,-0.033
76,-23,-0.025
76,-22,-0.013
76,-21,0.065
76,-20,0.372
76,59,-0.08
76,60,-0.041
76,61,-0.076
76,62,-0.057
76,91,0.443
76,92,0.451
76,93,0.258
76,94,-0.029
76,95,0.483
76,96,0.589
76,97,0.494
76,98,0.585
76,99,0.569
76,100,0.534
76,101,0.526
76,102,0.475
76,103,0.298
76,104,0.077
76,105,0.502
76,106,0.534
76,107,0.235
76,108,0.073
76,109,0.01
76,110,-0.021
76,111,0.038
76,112,0.172
76,113,0.38
76,114,0.463
76,138,0.467
76,139,0.471
76,140,0.467
76,141,0.124
76,142,0.05
76,144,0.526
76,145,0.463
76,147,0.439
77,-122,-0.029
77,-121,0.01
77,-120,-0.025
77,-118,-0.029
77,-115,-0.002
77,-110,0.002
77,-104,0.471
77,-101,0.231
77,-100,0.105
77,-99,0.223
77,-96,0.124
77,-95,0.022
77,-94,0.632
77,-93,-0.017
77,-92,-0.037
77,-86,-0.045
77,-83,0.006
77,-81,-0.076
77,-80,-0.045
77,-69,0.207
77,-68,-0.096
77,-67,-0.033
77,-66,-0.041
77,-65,-0.057
77,-64,-0.037
77,-63,-0.041
77,-62,-0.045
77,-61,-0.033
77,-60,-0.033
77,-59,-0.017
77,-58,-0.029
77,-57,-0.029
77,-56,-0.025
77,-55,-0.029
77,-54,-0.025
77,-53,-0.033
77,-52,-0.029
77,-51,-0.025
77,-50,-0.033
77,-49,-0.025
77,-48,-0.021
77,-47,-0.025
77,-46,-0.025
77,-45,-0.025
77,-44,-0.029
77,-43,-0.025
77,-42,-0.033
77,-41,-0.025
77,-40,-0.029
77,-39,-0.021
77,-38,-0.021
77,-37,-0.029
77,-36,-0.025
77,-35,-0.013
77,-34,-0.029
77,-33,-0.033
77,-32,-0.025
77,-31,-0.029
77,-30,-0.029
77,-29,-0.037
77,-28,-0.029
77,-27,-0.033
77,-26,-0.025
77,-25,-0.029
77,-24,-0.057
77,-23,-0.013
77,66,-0.061
77,67,-0.065
77,68,-0.065
77,69,0.207
77,102,0.589
77,104,0.061
77,105,0.022
77,106,0.022
77,107,0.227
77,108,0.16
77,109,-0.017
77,110,0.093
77,111,0.097
77,112,0.506
77,113,0.435
78,-117,-0.009
78,-113,-0.037
78,-106,0.01
78,-91,0.097
78,-88,0.176
78,-87,0.144
78,-84,0.357
78,-83,-0.013
78,-82,0.144
78,-81,-0.041
78,-80,-0.025
78,-79,-0.021
78,-67,0.235
78,-66,-0.033
78,-65,-0.08
78,-64,-0.033
78,-63,-0.025
78,-62,-0.033
78,-61,-0.025
78,-60,-0.029
78,-59,-0.029
78,-58,-0.025
78,-57,-0.025
78,-56,-0.033
78,-55,-0.017
78,-54,-0.033
78,-53,-0.033
78,-52,-0.033
78,-51,-0.029
78,-50,-0.025
78,-49,-0.029
78,-48,-0.021
78,-47,-0.025
78,-46,-0.021
78,-45,-0.029
78,-44,-0.029
78,-43,-0.029
78,-42,-0.037
78,-41,-0.037
78,-40,-0.025
78,-39,-0.025
78,-38,-0.025
78,-37,-0.021
78,-36,-0.025
78,-35,-0.021
78,-34,-0.033
78,-33,-0.025
78,-32,-0.037
78,-31,-0.033
78,-30,-0.025
78,-29,-0.029
78,-28,-0.037
78,-27,-0.045
78,-26,-0.041
78,-25,-0.049
78,-24,-0.061
78,-23,-0.072
78,-22,0.325
78,-21,0.282
78,15,0.239
78,16,-0.033
78,17,-0.029
78,18,-0.021
78,104,0.073
78,105,0.353
78,106,0.046
79,-113,-0.037
79,-112,-0.029
79,-111,-0.033
79,-110,-0.029
79,-105,-0.006
79,-104,-0.009
79,-103,-0.013
79,-102,-0.006
79,-101,0.002
79,-98,-0.009
79,-97,-0.002
79,-96,-0.029
79,-93,-0.017
79,-92,-0.025
79,-91,-0.037
79,-90,-0.025
79,-87,-0.029
79,-86,-0.006
79,-85,-0.017
79,-84,-0.072
79,-83,0.038
79,-82,-0.029
79,-81,-0.033
79,-80,-0.025
79,-79,-0.025
79,-78,-0.037
79,-77,-0.021
79,-73,0.187
79,-72,0.219
79,-71,0.199
79,-70,0.117
79,-69,0.152
79,-68,-0.049
79,-67,-0.065
79,-66,-0.057
79,-65,-0.041
79,-64,-0.041
79,-63,-0.033
79,-62,-0.037
79,-61,-0.037
79,-60,-0.037
79,-59,-0.037
79,-58,-0.029
79,-57,-0.029
79,-56,-0.037
79,-55,-0.033
79,-54,-0.029
79,-53,-0.029
79,-52,-0.025
79,-51,-0.029
79,-50,-0.033
79,-49,-0.021
79,-48,-0.029
79,-47,-0.017
79,-46,-0.033
79,-45,-0.025
79,-44,-0.017
79,-43,-0.029
79,-42,-0.029
79,-41,-0.033
79,-40,-0.029
79,-39,-0.029
79,-38,-0.029
79,-37,-0.021
79,-36,-0.025
79,-35,-0.029
79,-34,-0.033
79,-33,-0.033
79,-32,-0.033
79,-31,-0.029
79,-30,-0.037
79,-29,-0.045
79,-28,-0.041
79,-27,-0.037
79,-26,-0.037
79,-25,-0.053
79,-24,-0.041
79,-23,-0.041
79,-22,-0.017
79,12,-0.002
79,13,0.191
79,14,-0.033
79,15,0.274
79,18,-0.025
79,19,-0.065
79,22,-0.076
79,101,0.085
79,102,-0.033
79,103,-0.021
79,104,0.132
79,105,-0.009
80,-96,-0.002
80,-94,-0.069
80,-93,-0.033
80,-92,-0.013
80,-91,-0.009
80,-90,-0.033
80,-89,-0.025
80,-88,-0.049
80,-87,-0.025
80,-86,-0.025
80,-85,0.365
80,-84,-0.033
80,-83,-0.025
80,-82,0.006
80,-81,0.097
80,-80,-0.025
80,-79,-0.017
80,-78,-0.08
80,-77,0.266
80,-76,0.156
80,-65,-0.1
80,-64,-0.049
80,-63,-0.084
80,-62,-0.057
80,-61,-0.041
80,-60,-0.029
80,-59,-0.041
80,-58,-0.029
80,-57,-0.037
80,-56,-0.025
80,-55,-0.033
80,-54,-0.029
80,-53,-0.021
80,-52,-0.033
80,-51,-0.021
80,-50,-0.021
80,-49,-0.025
80,-48,-0.025
80,-47,-0.025
80,-46,-0.029
80,-45,-0.033
80,-44,-0.029
80,-43,-0.025
80,-42,-0.025
80,-41,-0.033
80,-40,-0.025
80,-39,-0.025
80,-38,-0.033
80,-37,-0.025
80,-36,-0.041
80,-35,-0.033
80,-34,-0.033
80,-33,-0.029
